"PassengerId","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported","Cabin_deck","Cabin_num","Cabin_side"
"7830_03","Earth","False","TRAPPIST-1e",46,"False",0,NA,0,17,655,"Willah Belley","False","G",1268,"S"
"7830_04",NA,"False","TRAPPIST-1e",0,"False",0,0,0,0,0,"Eddiey Belley","False","G",1268,"S"
"7831_01","Mars","False","TRAPPIST-1e",16,"False",1095,0,54,0,0,"","False","F",1626,"P"
"7832_01","Mars","False","TRAPPIST-1e",19,"False",1823,36,81,0,0,"Sumpid Bart","False","D",228,"S"
"7833_01","Europa","False","55 Cancri e",34,"False",0,3424,6,2445,1128,"Ainkard Spandisket","False","B",305,"S"
"7833_02","Europa","False","TRAPPIST-1e",34,"False",11,3299,0,1013,15,"Altan Spandisket","True","B",305,"S"
"7834_01","Earth","False","TRAPPIST-1e",24,"False",482,967,349,19,0,"Monah Cardner","False","G",1269,"S"
"7835_01","Earth","True","PSO J318.5-22",28,"False",0,0,0,0,0,"Craine Hoodgers","False","G",1270,"S"
"7837_01","Europa","True","55 Cancri e",44,"False",0,0,0,0,0,"Taurah Kiling","True","B",306,"S"
"7837_02","Europa","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"Caphird Kiling","True","B",306,"S"
"7839_01","Earth","False","TRAPPIST-1e",20,"False",0,0,0,0,0,"Jilla Leson","False","G",1259,"P"
"7840_01","Earth","False","PSO J318.5-22",18,"False",328,0,0,24,309,"Garlie Warrison","False","F",1500,"S"
"7841_01","Earth","False","PSO J318.5-22",43,"False",6,25,0,5250,0,"Netty Maynardner","False","G",1260,"P"
"7841_02","Earth","False","PSO J318.5-22",48,"False",0,0,501,242,0,"Elly Maynardner","False","F",1627,"P"
"7842_01","Mars","False","TRAPPIST-1e",46,"False",52,0,1185,61,0,"Coves Gepie","True","E",513,"S"
"7843_01","Mars","True","TRAPPIST-1e",75,"False",0,0,0,0,0,"Weet Petie","True",NA,NA,NA
"7845_01","Europa","True","55 Cancri e",24,"False",0,0,0,0,0,"Syrmion Unhearfus","True","B",307,"S"
"7847_01","Earth","False","TRAPPIST-1e",34,"False",0,9,617,0,281,"Ireene Boyersons","False","G",1261,"P"
"7848_01","Mars","False","TRAPPIST-1e",29,"False",1052,0,635,0,0,"Neypus Pine","False",NA,NA,NA
"7848_02","Mars","True","TRAPPIST-1e",46,"False",0,0,0,0,0,"Beass Pine","True","F",1501,"S"
"7849_01","Earth","False","TRAPPIST-1e",22,"False",558,63,0,0,0,"Tonnie Ewisentley","False","G",1271,"S"
"7850_01","Mars","True","TRAPPIST-1e",42,"False",0,0,0,0,0,"Womel Melie","False","E",514,"S"
"7851_01","Mars","True","TRAPPIST-1e",46,"False",0,0,0,0,0,"Ales Cha","True","F",1629,"P"
"7852_01","Earth","False","TRAPPIST-1e",15,"False",0,6,0,981,0,"Davisy Folemonley","False","E",508,"P"
"7853_01",NA,"False","TRAPPIST-1e",42,"False",1227,773,14,0,0,"Gran Chpie","False","F",1502,"S"
"7853_02","Mars","False","TRAPPIST-1e",31,"False",166,0,297,835,0,"Gon Chpie","False","E",515,"S"
"7853_03","Mars","True","TRAPPIST-1e",9,"False",0,0,0,0,0,"Cranch Chpie","True","F",1502,"S"
"7856_01","Earth","False","TRAPPIST-1e",34,NA,0,0,0,156,620,"Darrie Contrevins","False","F",1503,"S"
"7858_01","Earth","False","TRAPPIST-1e",21,"False",9,0,0,25,811,"Grette Kramorry","False","G",1264,"P"
"7858_02","Earth","False","55 Cancri e",16,"False",0,11,0,863,0,"Ward Kramorry","False","F",1630,"P"
"7858_03","Earth","False","TRAPPIST-1e",40,"False",634,60,134,0,0,"Tinez Kramorry","False","F",1630,"P"
"7859_01",NA,"False","TRAPPIST-1e",23,"False",550,0,738,0,0,"Shams Jaflé","True","F",1504,"S"
"7861_01","Earth","True","TRAPPIST-1e",6,NA,0,0,0,0,0,"Krisa Wheelez","False","G",1265,"P"
"7863_01","Earth","False","TRAPPIST-1e",17,"False",99,516,1967,0,6,"Tine Popelacruz","True","F",1505,"S"
"7864_01","Earth","False","55 Cancri e",37,"False",19,443,1769,0,3,"Elly Potterry","True","F",1506,"S"
"7865_01","Europa","True","PSO J318.5-22",30,"False",0,0,0,0,0,"Celava Secont","True","C",293,"S"
"7865_02","Europa","True","TRAPPIST-1e",32,"False",0,0,0,0,0,"Kaffias Secont","True","C",293,"S"
"7865_03","Europa","True","55 Cancri e",41,"False",0,0,0,0,0,"Meratzn Secont","True","C",293,"S"
"7866_01","Europa","False","55 Cancri e",43,"False",0,16856,0,4344,977,"Tabdhib Heeroling","False","C",255,"P"
"7868_01","Earth","False","55 Cancri e",17,"False",6256,0,0,1,21,"Elly Hayerson","False","E",517,"S"
"7870_01","Europa","True","TRAPPIST-1e",37,"False",0,0,0,0,0,"Caphirk Matimple","True","B",257,"P"
"7871_01","Earth","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"Alendy Stannondez","True",NA,NA,NA
"7872_01","Earth",NA,"TRAPPIST-1e",1,"False",0,0,0,0,0,"Elancy Wardendez","False","G",1267,"P"
"7872_02","Earth","False","TRAPPIST-1e",38,"False",0,0,0,1714,0,"All Sweett","False","G",1267,"P"
"7872_03","Earth","False","TRAPPIST-1e",25,"False",131,124,408,196,9,"Leony Wardendez","False","F",1633,"P"
"7872_04","Earth","False","TRAPPIST-1e",6,"False",0,0,0,0,0,"Salley Wardendez","False","G",1267,"P"
"7872_05","Earth","True","TRAPPIST-1e",1,"False",0,0,0,0,0,"Chesty Wardendez","True","G",1267,"P"
"7872_06","Earth","False","PSO J318.5-22",7,"False",0,0,0,0,0,"Herita Wardendez","True","G",1267,"P"
"7873_01",NA,"False","TRAPPIST-1e",24,"False",569,156,0,12,0,"Eduana Carpentley","False","F",1634,"P"
"7873_02","Earth","False","TRAPPIST-1e",19,"False",0,721,0,25,1,"Monard Carpentley","True","F",1634,"P"
"7875_01","Europa","True","55 Cancri e",26,"False",0,0,0,0,0,"Geonkaa Cattyried","True","B",309,"S"
"7877_01","Earth","False","TRAPPIST-1e",49,"False",0,1738,0,19,0,"Elicia Fultz","False","G",1268,"P"
"7878_01","Earth","False","TRAPPIST-1e",18,"False",0,0,32,0,673,"Vane Nieldsond","False","G",1269,"P"
"7879_01","Earth","False","TRAPPIST-1e",25,"False",0,478,71,11,162,"Stancy Horthy","False","G",1270,"P"
"7881_01","Earth","False","TRAPPIST-1e",46,"False",248,NA,0,4,0,"Rald Crosbornes","False","F",1507,"S"
"7882_01","Earth","True","TRAPPIST-1e",33,"False",0,0,0,0,0,"Gabrin Coxterez","False","G",1271,"P"
"7882_02","Earth","False","TRAPPIST-1e",10,"False",0,0,0,0,0,"Luise Coxterez","True","G",1271,"P"
"7883_01","Earth","True","TRAPPIST-1e",38,"False",0,0,0,0,0,"Kenny Deckley","True","G",1272,"P"
"7884_01","Mars","False","TRAPPIST-1e",23,"False",1610,2,465,0,0,"Grioss Cone","False","E",512,"P"
"7885_01","Earth","True","TRAPPIST-1e",26,"False",0,0,0,0,0,"Tancis Potters","True","G",1273,"P"
"7886_01","Earth","False","TRAPPIST-1e",16,"False",0,11,0,8,827,"Gracey Gaington","False","G",1274,"P"
"7888_01","Earth","False","TRAPPIST-1e",29,"False",37,0,644,0,177,"Erie Woodwinez","True","E",518,"S"
"7889_01","Europa","True","PSO J318.5-22",35,"False",0,0,0,0,0,"Halleth Gulcepusy","True","C",256,"P"
"7890_01","Earth","False","TRAPPIST-1e",58,"False",0,268,0,109,594,"Chrisa Reenez","False","F",1508,"S"
"7890_02","Earth","True","55 Cancri e",17,"False",0,0,0,0,0,"Edgary Reenez","True","G",1273,"S"
"7890_03","Earth","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"Sonnie Scottney","True",NA,NA,NA
"7891_01","Earth","True","55 Cancri e",2,"False",0,0,0,0,0,"Guada Duffmaney","True","G",1274,"S"
"7891_02","Earth","False","TRAPPIST-1e",13,"False",34,1,0,824,29,"Rosey Duffmaney","False",NA,NA,NA
"7892_01","Mars","False","TRAPPIST-1e",18,"False",196,0,744,0,0,"Colax Mity","True","F",1636,"P"
"7894_01","Earth","False","55 Cancri e",29,"False",46,68,589,88,0,"Jenne Jacostarks","True","E",519,"S"
"7895_01","Earth","False","55 Cancri e",21,"False",102,9,21,464,104,"Lynez Brooke","False","F",1509,"S"
"7897_01","Europa","True","55 Cancri e",43,NA,0,0,0,0,0,"Altares Ancontaked","True","C",295,"S"
"7899_01","Earth","True","TRAPPIST-1e",69,"False",0,0,0,0,0,"Benry Hinesh","False","G",1275,"S"
"7899_02","Earth","False","TRAPPIST-1e",40,"False",0,0,14,785,10,"Randa Hinesh","False","G",1275,"S"
"7899_03","Earth","True","TRAPPIST-1e",1,"False",0,0,0,0,0,"Margio Boyers","True","G",1275,"S"
"7901_01","Mars","True","TRAPPIST-1e",36,"False",0,0,0,0,0,"Tive Curie","True","F",1512,"S"
"7902_01","Earth",NA,"TRAPPIST-1e",60,"False",0,0,0,0,0,"Dianie Villenson","False","G",1276,"P"
"7902_02","Earth","True","PSO J318.5-22",17,"False",0,0,0,0,0,"Margio Georgasey","True","G",1276,"P"
"7902_03","Earth","True","TRAPPIST-1e",49,"False",0,0,0,0,0,"Jodye Georgasey","False","G",1276,"P"
"7902_04","Earth","False","TRAPPIST-1e",23,"False",1,700,0,7,136,"Luison Villenson","False","G",1276,"P"
"7903_01","Earth","False","TRAPPIST-1e",39,"False",472,0,0,173,0,"Ricard Weberton","False","F",1638,"P"
"7904_01","Earth","True","TRAPPIST-1e",53,"False",0,0,0,0,0,"Joelan Pughlinsons","True",NA,NA,NA
"7904_02","Earth","False","TRAPPIST-1e",26,"False",485,8,3958,0,0,"Hilia Pughlinsons","True","G",1277,"P"
"7905_01","Europa","False","TRAPPIST-1e",31,"False",0,87,0,2263,224,"Zinor Axlentindy","False","C",296,"S"
"7905_02","Europa","True","TRAPPIST-1e",48,"False",0,0,0,0,0,"Menkibi Axlentindy","True","C",296,"S"
"7905_03","Europa","False","55 Cancri e",26,NA,1432,1283,0,178,5034,"Meram Axlentindy","False","C",296,"S"
"7907_01","Mars","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"Erfros Nate","True","F",1513,"S"
"7908_01","Europa","True","55 Cancri e",25,"False",0,0,0,0,0,"Alzirk Aneetle","True","B",310,"S"
"7910_01","Earth","False",NA,30,"False",4,637,0,0,3,"Fery Rushing","False","F",1639,"P"
"7913_01","Earth","True","TRAPPIST-1e",NA,"False",0,0,0,0,0,"Almara Whitakers","True","G",1278,"S"
"7914_01","Earth","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"Hilia Munozaley","False","G",1278,"P"
"7914_02","Earth","False","TRAPPIST-1e",24,"False",0,80,106,344,0,"Marynk Munozaley","False","G",1278,"P"
"7914_03","Earth","False","TRAPPIST-1e",47,"False",397,0,321,0,5,"Eriky Munozaley","True","G",1278,"P"
"7916_01","Earth","True","TRAPPIST-1e",37,"False",0,0,0,0,0,"Elson Mayods","False","G",1279,"P"
"7918_01","Mars","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"Allift Flé","True","F",1640,"P"
"7919_01","Earth","False","TRAPPIST-1e",21,"False",90,0,817,0,0,"Cliney Hoodgers","False","G",1281,"P"
"7920_01","Mars","True","TRAPPIST-1e",42,"False",0,0,0,0,0,"Anamse Backe","True","F",1515,"S"
"7922_01","Earth","False","TRAPPIST-1e",39,"False",3030,79,0,0,0,"Lloyde Llobsoney","False","F",1517,"S"
"7924_01","Earth","False","TRAPPIST-1e",28,"False",589,57,0,0,0,"Ninaha Mondalley","False","F",1642,"P"
"7926_01","Earth","False","TRAPPIST-1e",32,"False",0,0,NA,365,1216,"Kenda Paynard","False","E",514,"P"
"7929_01","Europa","False","TRAPPIST-1e",31,"False",0,910,58,1654,1217,"Mergak Dissper","False","B",311,"S"
"7930_01","Earth","True","TRAPPIST-1e",13,"False",0,0,0,0,0,"Joela Bardsey","True",NA,NA,NA
"7935_01","Earth","False","TRAPPIST-1e",41,"False",84,0,6,811,2,"Ward Rodger","True","F",1520,"S"
"7936_01","Earth","False","TRAPPIST-1e",21,"False",7,0,622,0,0,"Gracey Morelly","False","F",1644,"P"
"7936_02","Earth","False","TRAPPIST-1e",NA,"False",0,0,0,0,0,"Carley Morelly","False","G",1284,"P"
"7936_03","Earth","False","TRAPPIST-1e",9,"False",0,0,0,0,0,"Lindy Franey","True","G",1284,"P"
"7937_01","Europa","False","TRAPPIST-1e",36,"False",0,9532,0,2326,461,"Misadr Skessid","False","D",229,"S"
"7937_02","Europa","True","55 Cancri e",30,"False",0,0,0,0,0,"Sarino Skessid","True","D",229,"S"
"7939_01","Earth","False","TRAPPIST-1e",27,"False",0,593,0,259,0,"Jodyn Foxter","False","G",1281,"S"
"7940_01","Earth","False","TRAPPIST-1e",40,"False",580,0,447,6,0,"Camiet Hinglendez","False","F",1521,"S"
"7941_01","Europa","False","TRAPPIST-1e",41,"False",0,116,10705,9181,10,"Alrakan Apedishaft","False","C",257,"P"
"7943_01","Europa","True","55 Cancri e",16,"False",0,0,0,0,0,"Meratz Spedlybood","True","B",258,"P"
"7943_02","Europa","False","PSO J318.5-22",36,"True",2,6504,0,98,4,"Eleb Spedlybood","True","B",258,"P"
"7944_01","Europa","False","TRAPPIST-1e",15,"False",31,804,1,4732,2577,"Achira Reewerpic","False","D",230,"S"
"7944_02","Europa","True","TRAPPIST-1e",39,"False",0,0,0,0,0,"Alarkab Reewerpic","True","D",230,"S"
"7945_01","Mars","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"Mitch Vloaf","True","F",1522,"S"
"7946_01","Earth","False","PSO J318.5-22",24,"False",0,0,604,0,91,"Elly Hooperez","True","F",1645,"P"
"7947_01","Mars","False","TRAPPIST-1e",28,"False",1811,1,57,0,0,"Guark Shbre","False","F",1646,"P"
"7949_01","Earth","False","TRAPPIST-1e",47,"False",0,14,0,2330,0,"Armen Barkeretton","False","G",1283,"S"
"7950_01",NA,"False","TRAPPIST-1e",55,"False",0,1620,159,NA,0,"Idace Ingston","False","G",1287,"P"
"7950_02","Earth","True","TRAPPIST-1e",NA,"False",0,0,0,0,0,"","True","G",1287,"P"
"7950_03","Earth","False","55 Cancri e",22,"False",10,0,624,0,85,"Done Ingston","True","E",516,"P"
"7950_04","Earth","True","TRAPPIST-1e",26,"False",0,0,0,0,0,"Elany Ingston","True","G",1287,"P"
"7952_01","Mars","False",NA,62,"False",100,0,38,1211,0,"Yots Sueke","False","F",1523,"S"
"7952_02","Mars","False","TRAPPIST-1e",53,"False",868,0,686,520,24,"Beris Sueke","False","E",524,"S"
"7954_01","Earth","False","55 Cancri e",29,"False",30,0,0,0,780,"Juline Waltonson","False","G",1284,"S"
"7955_01","Earth","False","TRAPPIST-1e",21,"False",640,0,144,104,0,"Aude Jorden","False","G",1288,"P"
"7957_01","Earth","True","PSO J318.5-22",18,"False",0,0,0,0,0,"Vane Balderts","True","G",1285,"S"
"7958_01","Mars","True","TRAPPIST-1e",34,"False",0,0,0,0,0,"Suls Frazo","True","E",525,"S"
"7960_01","Earth","False","TRAPPIST-1e",19,"False",1,7,NA,689,0,"Heidie Quinnerettt","False","F",1648,"P"
"7962_01","Earth","False","TRAPPIST-1e",14,"False",0,360,0,25,1340,"Gwendy Dillines","False","G",1290,"P"
"7967_01","Earth","False","TRAPPIST-1e",21,"False",691,0,0,NA,15,"Doray Ricews","False","G",1288,"S"
"7968_01","Mars","False","TRAPPIST-1e",55,"False",376,0,858,0,31,"Apsps Nutte","True","D",232,"S"
"7970_01","Europa","False","55 Cancri e",18,"False",0,3492,0,506,8,"Genif Wassird","True","C",258,"P"
"7972_01","Europa","True","55 Cancri e",33,"False",0,0,0,0,0,"Hadlam Cattyried","True","B",260,"P"
"7972_02","Europa","False","TRAPPIST-1e",35,"False",NA,246,25,42,3730,"Atinon Cattyried","False","B",260,"P"
"7973_01",NA,"True","TRAPPIST-1e",31,"False",0,0,0,0,0,"Batan Drelcate","True","C",297,"S"
"7974_01","Europa","False","TRAPPIST-1e",27,"False",0,2318,1127,2423,115,"Azim Geatenth","False","C",259,"P"
"7974_02","Europa","False","TRAPPIST-1e",NA,"False",0,36,89,948,927,"Ionon Geatenth","False","C",259,"P"
"7976_01","Earth","True","PSO J318.5-22",13,"False",0,0,0,0,0,"Leonyl Meltonway","True","G",1289,"S"
"7981_01","Earth","False","TRAPPIST-1e",24,"False",24,174,0,509,15,"Glorey Paulllegory","False","F",1652,"P"
"7981_02","Earth","False","TRAPPIST-1e",22,"False",31,0,1,25,757,"Shanie Paulllegory","False","G",1293,"P"
"7982_01","Europa","True","TRAPPIST-1e",32,"False",0,0,0,0,0,"","False","B",261,"P"
"7982_02","Europa","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"Alrair Bealvewd","True","B",261,"P"
"7983_01","Europa","True","TRAPPIST-1e",53,"False",0,0,0,0,0,"Alderak Wassird","True",NA,NA,NA
"7984_01","Mars","False","TRAPPIST-1e",4,"False",0,0,0,0,0,"Cran Birt","True","F",1653,"P"
"7984_02","Mars","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"Murs Birt","True","F",1653,"P"
"7984_03","Mars","False","TRAPPIST-1e",23,"False",649,0,622,0,0,"Smal Birt","True","F",1653,"P"
"7984_04","Mars","False","TRAPPIST-1e",1,"False",0,0,0,0,0,"Guakes Birt","True","F",1653,"P"
"7985_01","Earth","False","TRAPPIST-1e",18,NA,1969,0,310,0,0,"Davis Bulliamoses","True","F",1654,"P"
"7986_01","Mars","False","TRAPPIST-1e",21,"False",838,45,455,0,0,"Weet Pimne","False","F",1655,"P"
"7987_01","Mars","False","TRAPPIST-1e",40,"False",3809,0,21,0,1,"Doulls Boyst","False","D",248,"P"
"7988_01","Europa","True","TRAPPIST-1e",49,"False",0,0,0,0,0,"Phoros Wirdley","True","B",313,"S"
"7989_01","Earth","True","PSO J318.5-22",25,"False",0,0,0,0,0,"Perryl Baketton","False","G",1290,"S"
"7990_01","Earth","True","55 Cancri e",21,"False",0,0,0,0,0,"Becca Dorsenry","True","G",1294,"P"
"7993_01","Europa","True","TRAPPIST-1e",40,"False",0,0,0,0,0,"Alphact Frakepeed","True","A",96,"S"
"7993_02","Europa","True","55 Cancri e",47,"True",0,0,0,0,0,"Dyonon Frakepeed","True","A",96,"S"
"7994_01","Earth","False","PSO J318.5-22",25,"False",153,0,0,388,0,"Ivanna Stanleyd","False","G",1295,"P"
"7995_01","Europa","True","TRAPPIST-1e",36,"False",0,0,0,0,0,"Grum Stiviorad","True",NA,NA,NA
"7996_01","Earth","False","TRAPPIST-1e",39,"False",17,334,708,17,366,"Tanley Kimons","False","F",1657,"P"
"7999_01","Europa","True","55 Cancri e",26,"False",0,0,0,0,0,"Arraiam Bealvewd","True","B",262,"P"
"8000_01","Earth","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"Alfrey Bucklandez","True","G",1292,"S"
"8000_02","Earth","True","TRAPPIST-1e",14,"False",0,0,0,0,0,"Patsyn Bucklandez","True","G",1292,"S"
"8003_01","Mars","False","TRAPPIST-1e",7,"False",0,0,0,0,0,"Himass Tre","True","F",1659,"P"
"8004_01","Mars","True","55 Cancri e",50,"False",0,0,0,0,0,"Fowoos Gread","True","F",1527,"S"
"8005_01","Earth","False","55 Cancri e",22,"False",0,15,0,548,124,"Thel Olivasquez","False","F",1528,"S"
"8005_02","Earth","True","PSO J318.5-22",17,"False",0,0,0,0,0,"Sanney Olivasquez","True","G",1293,"S"
"8005_03","Earth","False","TRAPPIST-1e",35,"False",676,0,0,0,40,"Katen Olivasquez","False","F",1528,"S"
"8006_01","Earth","False","TRAPPIST-1e",22,"False",0,1145,0,0,371,"Lilace Morrencis","False","F",1529,"S"
"8007_01","Earth","False","TRAPPIST-1e",26,"False",0,0,1,886,0,"Stace Gilleyons","False","G",1296,"P"
"8007_02","Earth","False","PSO J318.5-22",24,"False",0,0,92,1492,0,"Marine Gilleyons","True","E",517,"P"
"8010_01","Europa","False","TRAPPIST-1e",59,"False",0,2593,0,98,0,"","True","C",300,"S"
"8012_01","Mars","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"Camonk Bache","True","F",1531,"S"
"8012_02","Mars","False","TRAPPIST-1e",17,"False",0,0,0,0,0,"Cowhex Bache","False","E",530,"S"
"8012_03","Mars","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"Mesh Bache","True","F",1531,"S"
"8014_01","Earth","True","TRAPPIST-1e",38,"False",0,0,0,0,0,"Letty Brightez","True","G",1294,"S"
"8015_01","Europa",NA,"TRAPPIST-1e",2,"False",0,0,0,0,0,"Kitauon Pulgaly","True","B",315,"S"
"8015_02","Europa","False","TRAPPIST-1e",36,"False",0,244,0,5432,2302,"Duhrkab Fansty","False","B",315,"S"
"8015_03","Europa","True","55 Cancri e",32,"False",0,0,0,0,0,"Achbah Fansty","True","B",315,"S"
"8016_01","Earth","False","TRAPPIST-1e",15,"False",0,10,0,595,381,"Clard Edwartizman","False","E",531,"S"
"8018_01","Earth","False","TRAPPIST-1e",54,"False",0,0,5,1268,26,"Juane Popelazquez","False","F",1532,"S"
"8019_01","Mars","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"Casps Anpie","True","F",1660,"P"
"8020_01","Earth","False","TRAPPIST-1e",22,"False",668,79,0,0,1,"Ianya Callowery","False","F",1661,"P"
"8021_01","Earth","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"Oraine Blandez","False","G",1298,"P"
"8023_01","Europa","False","TRAPPIST-1e",14,"False",0,4545,271,199,1377,"Cella Mallisly","True","D",249,"P"
"8023_02","Europa","True","TRAPPIST-1e",26,"False",0,0,0,0,0,"Auvara Mallisly","True","D",249,"P"
"8024_01","Earth","False","TRAPPIST-1e",73,"False",16,0,722,2,89,"Tancis Bushallert","False","F",1533,"S"
"8025_01","Europa","False","TRAPPIST-1e",29,"False",0,0,0,0,0,"Tauria Stiviorad","True","B",263,"P"
"8026_01","Mars","True","TRAPPIST-1e",29,"False",0,0,0,0,0,"Losp Ruité","True","F",1534,"S"
"8027_01","Earth","False","TRAPPIST-1e",12,"False",0,0,0,0,0,"Garlie Kirks","False","G",1297,"S"
"8027_02","Earth","False","55 Cancri e",27,"False",31,225,331,0,14,"Wally Logannon","False","F",1535,"S"
"8029_01","Earth","False","TRAPPIST-1e",31,"False",779,0,3,57,0,"Coracy Gainebergan","False","G",1298,"S"
"8030_01","Earth","True","PSO J318.5-22",26,"False",0,0,0,0,0,"Weslie Carrishley","False","G",1299,"S"
"8031_01","Europa","True","55 Cancri e",35,"False",0,0,0,0,0,"Alheneb Emoted","True","D",250,"P"
"8032_01","Europa","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"Atonib Couresteer","True","A",85,"P"
"8032_02","Europa","True",NA,40,"False",0,0,0,0,0,"Alasym Couresteer","True","A",85,"P"
"8034_01","Mars","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"Krus Bost","False","E",532,"S"
"8034_02","Mars","False",NA,52,"False",1222,2,74,0,0,"Almone Bost","False","E",532,"S"
"8035_01","Mars","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"Walmon Staf","True","F",1536,"S"
"8036_01","Earth","False","TRAPPIST-1e",51,"False",172,350,0,16,1005,"Therie Maldon","False","F",1537,"S"
"8036_02","Earth","False","TRAPPIST-1e",35,"False",0,0,62,0,891,"Brene Maldon","False","F",1537,"S"
"8037_01","Earth","False","TRAPPIST-1e",14,"False",0,476,249,177,0,"Danie Harley","False","F",1538,"S"
"8038_01","Europa","True","55 Cancri e",NA,"False",0,0,0,0,0,"Alsha Gocent","True","C",301,"S"
"8038_02","Europa","True","55 Cancri e",26,"False",0,0,0,0,0,"Asellab Gocent","True","C",301,"S"
"8042_01",NA,"True","55 Cancri e",21,"False",0,0,0,0,0,"Mathy Shephendry","False","G",1299,"P"
"8043_01","Europa","False","55 Cancri e",45,"False",5,17901,0,79,281,"Hadalm Oppont","True","A",97,"S"
"8043_02","Europa","False","TRAPPIST-1e",29,NA,0,1408,0,408,1,"Aldun Fanseld","True","A",97,"S"
"8043_03","Europa","False","TRAPPIST-1e",39,"True",1,392,64,148,1367,"Alcorix Fanseld","True","A",97,"S"
"8043_04","Europa","True","55 Cancri e",37,"False",0,0,0,0,0,"Sinon Fanseld","True","A",97,"S"
"8046_01","Earth","True","PSO J318.5-22",22,"False",0,0,0,0,0,"Pennie Haynard","True","G",1300,"P"
"8049_01","Earth","False","TRAPPIST-1e",22,"False",6,21,0,782,0,"Bonya Workmans","False","G",1301,"P"
"8050_01","Earth","False","PSO J318.5-22",30,"False",0,34,143,275,0,"Annya Frazie","False","G",1300,"S"
"8050_02","Earth","True","TRAPPIST-1e",1,"False",0,0,0,0,0,"Ivanne Frazie","True",NA,NA,NA
"8050_03","Earth","True","PSO J318.5-22",0,"False",0,0,0,0,0,"Netty Frazie","True","G",1300,"S"
"8052_01","Earth","False","TRAPPIST-1e",9,"False",0,0,0,0,0,"Duana Serry","False","G",1302,"S"
"8052_02","Earth","False","PSO J318.5-22",18,"False",0,0,0,1,335,"Perryl Serry","False","G",1302,"S"
"8053_01","Mars","False","TRAPPIST-1e",29,"False",1544,1,206,0,0,"Spix Burie","False","F",1663,"P"
"8054_01","Mars","False","55 Cancri e",52,"False",NA,0,262,1425,571,"Hex Reste","False","F",1540,"S"
"8055_01","Earth","False","TRAPPIST-1e",27,"False",0,0,846,59,0,"Joeula Baxterson","False","E",533,"S"
"8056_01","Europa","False","TRAPPIST-1e",54,"False",0,793,0,87,1567,"Ionium Ausivetpul","False","C",262,"P"
"8056_02","Europa","False","TRAPPIST-1e",28,"False",40,9012,0,111,551,"Marrai Ausivetpul","True","C",262,"P"
"8057_01","Europa","True","TRAPPIST-1e",65,"False",0,0,0,0,0,"Wimplas Sersocatic","True","B",267,"P"
"8057_02","Europa","True","55 Cancri e",26,"False",0,0,0,0,0,"Algor Sersocatic","True","B",267,"P"
"8058_01","Earth","False","TRAPPIST-1e",29,"False",12,2,0,432,1548,"Ronard Hayertez","False","F",1664,"P"
"8059_01",NA,"False","TRAPPIST-1e",20,"False",0,38,0,0,1779,"Leria Merrelliss","False","G",1302,"P"
"8060_01","Mars","False","TRAPPIST-1e",39,"False",1369,259,960,1,29,"Pot Chman","False","F",1541,"S"
"8060_02","Mars","True","TRAPPIST-1e",37,"False",0,0,0,0,0,"Colatz Chman","True","F",1541,"S"
"8063_01","Earth","False","TRAPPIST-1e",20,"False",NA,25,0,11,0,"Paulie Loway","False","F",1543,"S"
"8064_01","Mars","True","TRAPPIST-1e",40,"False",0,0,0,0,0,"Yales Erte","True",NA,NA,NA
"8064_02","Mars","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"Elos Erte","True","E",534,"S"
"8064_03","Mars","True","TRAPPIST-1e",33,"False",0,0,0,0,0,"Chees Swin","False","E",534,"S"
"8066_01","Mars","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"Cinch Min","True","F",1544,"S"
"8067_01","Earth","False","55 Cancri e",32,"False",1,0,NA,9,663,"Jaimez Bardson","False","F",1666,"P"
"8068_01","Earth","False","TRAPPIST-1e",20,"False",0,52,0,110,614,"Eduard Mcfarmerson","False","F",1545,"S"
"8069_01","Europa","True","55 Cancri e",60,"False",0,0,0,0,0,"Adharan Greded","True","D",234,"S"
"8071_01","Earth","False","TRAPPIST-1e",53,"False",0,0,716,0,0,"Olly Klindsey","True","F",1546,"S"
"8072_01","Europa","True","TRAPPIST-1e",26,"False",0,0,0,0,0,"Mareson Prombled","True","D",236,"S"
